customer_id,account_balance,credit_limit,monthly_spending,credit_score,account_type,risk_category,years_with_bank,monthly_income,loan_amount,payment_history_score,utilization_ratio,debt_to_income,risk_score,profit_margin
424,12802.0,12719.825106580354,313.26,800,Savings,High,8,6049.66,63938.64,0.9142651297907542,0.025,0.881,0.21,19.07
425,7848.39,7970.2190656726125,4513.09,400,Investment,Low,19,12178.01,12903.64,0.8941376040854148,0.566,0.088,5.99,98.11
426,23224.14,6947.8620316990155,3959.35,850,Checking,High,3,7754.51,43031.64,0.6295175720516736,0.57,0.462,21.12,102.41
427,701.07,15860.482230812182,3945.81,850,Savings,High,18,8308.47,27470.5,0.8543383599827534,0.249,0.276,3.63,79.62
428,8342.16,5951.244739521688,2398.38,500,Investment,Medium,5,12112.82,88775.15,0.607427303212499,0.403,0.611,15.82,56.31
429,14583.36,34915.90574301247,2110.43,600,Investment,High,14,6970.72,4058.57,0.5201650805257565,0.06,0.049,2.88,56.79
430,213.13,4052.298108373072,1654.0,800,Credit,Medium,4,7760.66,91372.75,0.6005682712951886,0.408,0.981,16.3,33.29
431,505.28,25961.684279339697,515.34,800,Investment,High,7,6890.48,83299.41,0.5893144383771498,0.02,1.007,0.82,10.81
432,139.93,49838.14583879586,1295.53,700,Savings,Low,12,6775.43,29757.07,0.6688739983674237,0.026,0.366,0.86,26.05
433,1990.0,40884.54320579492,1383.7,800,Checking,Low,2,8837.31,78929.07,0.709224748587729,0.034,0.744,0.99,29.66
434,8745.66,31145.752473319535,2523.57,400,Credit,High,11,12514.39,3121.36,0.7542694457488539,0.081,0.021,1.99,59.22
435,28382.71,16006.427418543972,3787.73,800,Investment,High,14,6702.99,96686.56,0.738376937754164,0.237,1.202,6.2,104.14
436,3331.38,31570.895978290286,2474.29,500,Investment,Low,16,8815.31,52659.49,0.6353373029826447,0.078,0.498,2.84,52.82
437,34300.78,26825.03173167093,477.65,600,Investment,High,6,10719.46,30328.1,0.5145853342870372,0.018,0.236,0.87,43.85
438,376.1,21878.085810628203,4797.39,600,Savings,Medium,4,5502.71,36258.32,0.8025508111185753,0.219,0.549,4.32,96.32
439,231.58,7404.8084602697745,4725.08,800,Credit,Medium,15,5607.8,6640.54,0.6978724149236772,0.638,0.099,19.28,94.73
440,2742.65,44443.60654678287,3968.91,850,Savings,Medium,1,14134.37,98934.95,0.6493360786937749,0.089,0.583,3.12,82.12
441,5303.37,23039.447792244802,4958.37,300,Credit,Medium,7,11405.95,3929.19,0.9334705214152561,0.215,0.029,1.43,104.47
442,2838.29,10536.503079217488,2813.52,300,Checking,Medium,12,9503.43,65490.71,0.8733716538990799,0.267,0.574,3.38,59.11
443,134.13,19020.208192987193,4821.29,850,Savings,High,10,10420.36,44273.59,0.9288827741862211,0.253,0.354,1.8,96.56
444,2607.95,21292.357873917426,562.9,850,Savings,High,5,2380.89,94891.62,0.7474913973562305,0.026,2.0,0.66,13.87
445,421.28,41549.35688277684,1955.27,850,Checking,Medium,12,10035.34,24599.97,0.5654656260633888,0.047,0.204,2.04,39.53
446,8139.7,36947.1046475087,1281.83,400,Credit,High,18,8623.62,53208.68,0.8481107180606362,0.035,0.514,0.53,33.78
447,5166.22,38695.93978842565,1140.0,300,Investment,High,10,9094.75,48235.62,0.6030368899685876,0.029,0.442,1.15,27.97
448,727.91,1540.5319570037134,875.85,850,Checking,Medium,6,6672.51,70286.64,0.7206148345458584,0.569,0.878,15.9,18.24
449,1379.12,21391.545910808312,3187.59,400,Investment,High,12,3059.16,6801.02,0.5325003944744442,0.149,0.185,6.97,65.13
450,608.61,24585.86343013086,3950.34,700,Investment,High,7,4513.41,19378.91,0.9126542012114912,0.161,0.358,1.41,79.62
451,2713.46,1940.4215643297775,2975.83,400,Checking,High,18,14359.68,21456.48,0.5629703205237503,1.0,0.125,43.7,62.23
452,12490.37,13730.847228506676,905.42,300,Credit,Medium,2,7313.09,73815.08,0.9515487535246548,0.066,0.841,0.32,30.6
453,679.54,38254.201332984616,4093.39,800,Investment,High,10,8066.88,18913.87,0.9321153011307786,0.107,0.195,0.73,82.55
454,6349.11,7718.375580720954,3252.58,700,Checking,Low,15,2685.23,57349.18,0.7322913822196231,0.421,1.78,11.27,71.4
455,1345.62,27230.19644117699,2063.2,300,Savings,Low,12,2488.36,21524.38,0.8721841021519954,0.076,0.721,0.97,42.61
456,907.5,11544.891728844637,3435.83,400,Savings,Medium,17,11323.36,86162.5,0.8097225369090766,0.298,0.634,5.67,69.62
457,2538.82,1593.9179575507703,1447.54,500,Savings,Low,4,8995.23,94218.55,0.9015378211688725,0.908,0.873,8.94,31.49
458,630.89,12818.871422377533,1856.92,600,Checking,Medium,7,8613.18,51849.3,0.715902550392956,0.145,0.502,4.12,37.77
459,1299.23,48817.81399059264,4603.93,300,Savings,Low,9,5160.62,35230.89,0.892904242122175,0.094,0.569,1.01,93.38
460,494.32,40275.31848226649,1594.42,850,Investment,Low,19,11681.76,23405.78,0.731228408532574,0.04,0.167,1.08,32.38
461,56788.42,48019.25557173064,2455.94,400,Savings,Low,7,4187.08,4978.1,0.970482893921397,0.051,0.099,0.15,105.91
462,3142.88,24904.848152391758,4472.68,850,Savings,Medium,2,4469.15,26850.01,0.7431860504125738,0.18,0.501,4.62,92.6
463,1043.58,6377.073735197671,3597.06,850,Investment,Medium,6,7989.26,65423.58,0.7313096359668647,0.564,0.682,15.15,72.98
464,4109.14,27850.014959710956,498.58,850,Savings,High,18,5721.64,53361.69,0.8925359307817564,0.018,0.777,0.19,14.08
465,2518.72,23264.48939343808,907.05,850,Investment,Medium,6,5217.02,94404.13,0.910788845880419,0.039,1.508,0.35,20.66
466,2139.97,42373.49705424118,237.64,850,Savings,Low,13,10388.09,39627.73,0.7772445571605854,0.006,0.318,0.13,6.89
467,7489.45,5806.046458427985,3228.42,700,Investment,Low,19,10462.63,69386.33,0.5898989067475378,0.556,0.553,22.8,72.06
468,9285.99,24923.815714067132,2348.83,300,Savings,Medium,2,12718.72,48932.27,0.7338791154787898,0.094,0.321,2.5,56.26
469,1345.13,8352.384570005228,844.52,300,Investment,Medium,12,7430.21,51257.62,0.9840362514548392,0.101,0.575,0.16,18.24
470,1256.74,16909.12041761294,4798.08,600,Checking,Medium,15,2950.11,26777.43,0.8764930965195925,0.284,0.756,3.51,97.22
471,1973.22,37130.49679200218,2742.37,400,Investment,High,14,5557.66,45495.08,0.9055813019395661,0.074,0.682,0.7,56.82
472,94.36,24324.88833906956,1361.09,500,Savings,Low,6,14740.07,47078.5,0.51641274940962,0.056,0.266,2.71,27.32
473,307.11,19418.525972142696,2602.9,700,Savings,High,18,9751.36,70664.25,0.73392973131708,0.134,0.604,3.57,52.37
474,23163.0,20329.33764993173,3462.18,400,Credit,High,5,11226.58,94064.0,0.8233105668287777,0.17,0.698,3.0,92.41
475,35152.52,23512.891651893344,565.95,700,Investment,Low,18,2095.65,32932.13,0.9150163418140373,0.024,1.31,0.2,46.47
476,2051.75,39465.81064801579,1518.58,300,Checking,Low,3,8736.67,4220.05,0.5246368267913857,0.038,0.04,1.81,32.42
477,7078.63,44712.149758071486,4073.43,850,Investment,Medium,3,2487.87,49629.51,0.9262194428209365,0.091,1.662,0.67,88.55
478,4754.64,47811.399638692485,2406.39,600,Investment,Medium,10,9399.99,54446.13,0.7742004683709558,0.05,0.483,1.13,52.88
479,302041.96,39558.26592650946,2823.57,600,Checking,High,19,13970.02,16844.06,0.5986569852880299,0.071,0.1,2.85,358.51
480,15984.3,16454.937891652622,2277.52,800,Investment,Medium,3,14589.45,76046.46,0.65862760822485,0.138,0.434,4.71,61.53
481,2460.51,34718.60059824056,410.72,500,Checking,Medium,12,9027.18,98492.91,0.6409647758757804,0.012,0.909,0.43,10.67
482,711.01,22442.553078714205,995.6,600,Checking,Low,16,7956.66,94577.47,0.7654295171442379,0.044,0.991,1.03,20.62
483,267.82,13478.860480256508,2338.6,850,Investment,Low,17,14285.22,19710.6,0.5258428399555659,0.174,0.115,8.25,47.04
484,4044.83,42202.70739187021,1204.09,300,Investment,Medium,7,10756.93,87536.32,0.5792680792499618,0.029,0.678,1.22,28.13
485,958.6,2882.8910991539246,439.9,500,Savings,Low,13,2843.69,70449.36,0.9063465216878912,0.153,2.0,1.43,9.76
486,353.05,45186.337614635755,4249.52,400,Savings,Medium,2,8054.43,45384.66,0.5663019953734055,0.094,0.47,4.08,85.34
487,1130.19,23612.395766611975,4909.72,850,Credit,Low,4,5123.19,54061.1,0.6166981347290634,0.208,0.879,7.97,99.32
488,588.56,32222.87236360574,4007.09,850,Credit,Low,10,8107.46,84960.02,0.7266853028020787,0.124,0.873,3.39,80.73
489,37448.14,33308.342188083356,4298.17,600,Investment,Low,7,7921.05,48013.49,0.7585604440566652,0.129,0.505,3.11,123.41
490,11186.46,44860.76929462028,1361.49,500,Checking,Low,17,9567.88,37320.74,0.8818052398070793,0.03,0.325,0.35,38.42
491,2945.52,32196.81442619316,4811.01,300,Credit,Medium,6,6638.02,49324.75,0.7236662133330939,0.149,0.619,4.12,99.17
492,27444.37,31082.745653243026,1145.24,800,Investment,High,19,4135.52,57912.98,0.8949323105177693,0.037,1.167,0.39,50.35
493,3347.78,4265.9499874738085,4766.86,700,Credit,Low,5,8548.35,18907.77,0.8091731535227287,1.0,0.184,19.08,98.68
494,818.99,26401.993075315,4975.13,700,Checking,Medium,10,12792.64,90090.77,0.5565498697119112,0.188,0.587,8.34,100.32
495,29280.77,8358.28104003504,3616.27,300,Investment,Medium,9,10632.16,67418.69,0.5781657191964193,0.433,0.528,18.27,101.61
496,6689.97,37134.25466735279,4909.49,300,Checking,Low,13,6398.78,63326.89,0.7185168627248855,0.132,0.825,3.72,104.88
497,629.0,26098.87411982105,2933.79,700,Investment,High,19,14161.8,9949.62,0.6984446965445198,0.112,0.059,3.38,59.3
498,2240.58,34331.16118120931,1445.8,800,Credit,Low,6,13858.7,60417.39,0.8717721348186473,0.042,0.363,0.54,31.16
499,801.57,3041.972129516829,2297.58,500,Savings,Medium,4,4721.53,12096.07,0.790368569898676,0.755,0.213,15.83,46.75
500,374.58,5154.808786244358,3049.09,700,Credit,High,3,2512.43,7869.77,0.6940665405011246,0.592,0.261,18.11,61.36
501,11959.32,36099.84601507143,550.79,300,Credit,Medium,3,11637.01,52731.09,0.5853801417251928,0.015,0.378,0.62,22.98
502,52267.23,4532.132463934995,3187.25,600,Savings,Low,4,12758.93,40278.55,0.6134185511627476,0.703,0.263,27.18,116.01
503,365.82,4491.579660497671,4909.65,400,Savings,High,5,14582.24,58881.03,0.7877505092345295,1.0,0.336,21.22,98.56
504,6935.82,1593.315286509485,1112.52,800,Investment,Medium,8,13567.87,8922.22,0.7117194024498963,0.698,0.055,20.12,29.19
505,1123.31,47868.568516674524,4004.46,850,Investment,Medium,16,9806.95,43098.31,0.757463754430336,0.084,0.366,2.04,81.21
506,1435.56,37137.90961349134,4557.91,800,Checking,Medium,3,8890.68,17478.67,0.5853387176511169,0.123,0.164,5.1,92.59
507,1225.87,18309.319016601145,4729.77,600,Checking,Low,12,2361.93,98710.01,0.8314531261722828,0.258,2.0,4.35,95.82
508,815.67,15530.243483095106,4808.65,600,Credit,High,8,5206.53,56115.02,0.9262693704279835,0.31,0.898,2.29,96.99
509,3206.01,18135.458257546627,2703.01,850,Savings,Low,13,7974.99,68743.69,0.6289697533934503,0.149,0.718,5.53,57.27
510,857.12,38958.02302787791,4891.08,300,Checking,Low,4,10170.55,32541.83,0.7457571129159133,0.126,0.267,3.2,98.68
511,4472.42,33407.15994245031,3835.09,700,Credit,Low,14,9244.27,9473.89,0.9877636645104508,0.115,0.085,0.14,81.17
512,2764.58,10074.58282550593,976.02,500,Savings,High,14,11654.27,97587.09,0.6666208702753638,0.097,0.698,3.23,22.28
513,2083.03,9531.357431370134,2489.12,800,Investment,Low,13,5636.97,28625.9,0.7975231724618805,0.261,0.423,5.28,51.87
514,764.07,5821.3868359564685,3647.99,850,Credit,Low,6,9344.38,42380.82,0.5450978501001222,0.627,0.378,28.52,73.72
515,1254.94,33354.83326536557,1387.23,800,Investment,Low,17,3145.85,64986.39,0.8030075012397215,0.042,1.721,0.83,29.0
516,9256.55,38454.26044886506,3274.95,600,Checking,Low,4,7377.65,2469.73,0.544815886652309,0.085,0.028,3.87,74.76
517,6319.38,13987.274987925197,3399.68,700,Checking,Medium,8,11752.09,81025.91,0.979617717661911,0.243,0.575,0.5,74.31
518,687.92,2026.3030905147277,980.96,800,Savings,Low,17,11014.21,53657.82,0.8578313260361556,0.484,0.406,6.88,20.31
519,3459.91,5026.41170634494,2912.41,500,Credit,Medium,3,14878.36,27821.72,0.8940798940678532,0.579,0.156,6.13,61.71
520,9201.12,48425.141707406496,3903.81,600,Investment,Low,17,5612.58,6160.8,0.8520521803858184,0.081,0.091,1.2,87.28
521,243.69,15476.794096393593,2594.7,500,Savings,High,9,8476.46,16249.84,0.7948645180382329,0.168,0.16,3.45,52.14
522,6734.78,38691.93424406855,258.09,700,Checking,Medium,2,6283.9,89503.39,0.7249563905427527,0.007,1.187,0.19,11.9
523,1103.3,31608.514873858923,243.38,800,Checking,Medium,13,7727.84,68602.42,0.9291866898805312,0.008,0.74,0.06,5.97
524,7015.65,19715.0423429919,1913.74,400,Credit,Medium,2,13140.35,24990.17,0.9784178337715315,0.097,0.158,0.21,45.29
525,948.72,11078.6758475822,4645.73,800,Investment,Medium,11,10894.72,6560.08,0.7495180864520407,0.419,0.05,10.5,93.86
526,198.88,6947.934489810915,1297.65,700,Credit,High,15,13471.74,69061.53,0.9657675245776309,0.187,0.427,0.64,26.15
527,259.48,31135.635433904463,3244.95,800,Investment,Low,11,4645.64,57240.77,0.7916664549942587,0.104,1.027,2.17,65.16
528,3203.91,38957.05525125161,1265.96,850,Investment,Medium,3,13353.69,40451.95,0.7691920934482166,0.032,0.252,0.74,28.52
529,4400.99,32551.308423515402,1744.02,800,Credit,High,3,2776.91,36361.14,0.7272413664776783,0.054,1.091,1.47,39.28
530,767.8,26984.80452920876,4270.6,300,Savings,Medium,12,13551.79,21681.43,0.6046438807650599,0.158,0.133,6.25,86.18
531,7768.94,3055.609948150177,3698.53,800,Credit,Low,5,6277.96,66961.13,0.5018598304090296,1.0,0.889,49.81,81.74
532,246.59,48455.95010212481,657.92,800,Credit,Medium,7,6089.64,97066.8,0.6207531134280306,0.014,1.328,0.53,13.4
533,2699.66,40136.99539107415,2257.77,500,Checking,High,7,8657.15,17571.52,0.7548615858017826,0.056,0.169,1.37,47.86
534,484.67,15348.279798347272,340.01,400,Checking,Low,13,14228.97,59711.66,0.6899799761298763,0.022,0.35,0.68,7.28
535,1121.3,49018.54613858368,2508.27,500,Credit,High,9,2621.16,42418.51,0.724242614001317,0.051,1.349,1.41,51.29
536,3200.61,30492.19789217978,3379.68,500,Credit,Low,13,6579.0,44668.87,0.9903241097820248,0.111,0.566,0.11,70.79
537,820.06,29538.710252155077,768.81,600,Checking,Low,12,13135.44,25414.73,0.6751361853346638,0.026,0.161,0.84,16.2
538,1674.33,37655.58579204707,1586.65,300,Investment,Low,13,7148.71,82513.49,0.726091469680054,0.042,0.962,1.15,33.41
539,13486.43,40776.71961641674,2109.62,500,Credit,Medium,10,4589.04,48525.56,0.5667577756764097,0.052,0.881,2.25,55.68
540,1254.71,33167.45175924363,4613.75,850,Savings,High,1,7522.32,54340.59,0.5239788662184939,0.139,0.602,6.62,93.53
541,10441.44,7276.691571943801,4967.62,700,Savings,High,8,7012.18,30476.09,0.8877047572962473,0.683,0.362,7.67,109.79
542,547.54,17575.10779373042,415.57,850,Savings,High,16,13900.41,18180.85,0.7853415875359893,0.024,0.109,0.52,8.86
543,6599.22,46476.098375976435,3852.84,700,Credit,Low,13,11905.15,8591.04,0.8803524030219475,0.083,0.06,0.99,83.66
544,25909.19,12006.164980348743,1984.28,800,Investment,Medium,3,8566.5,71411.91,0.5749313994432759,0.165,0.695,7.01,65.59
545,73.15,19236.18416803815,2083.8,600,Investment,Low,3,14848.82,19623.43,0.7859143855913455,0.108,0.11,2.31,41.75
546,902.04,22171.767264265603,3820.47,300,Checking,High,5,8048.61,69007.54,0.6268212371706878,0.172,0.714,6.42,77.31
547,7084.1,22530.844495028156,4608.45,850,Credit,Medium,11,2757.09,39037.64,0.61403090845001,0.205,1.18,7.91,99.25
548,2198.28,31034.03954223175,4764.46,300,Investment,Medium,7,5409.57,41577.48,0.5057630070264927,0.154,0.64,7.61,97.49
549,5201.59,47210.71604949067,2970.19,850,Credit,Medium,10,7668.92,46917.75,0.565170361784536,0.063,0.51,2.74,64.61
550,1204.74,12793.942879792743,1914.18,800,Checking,High,10,4039.73,36770.85,0.6546340557498477,0.15,0.759,5.18,39.49
551,3394.41,6953.567438744985,3980.24,700,Checking,Medium,2,14318.35,10062.0,0.5584393802954695,0.572,0.059,25.26,83.0
552,2360.16,10676.05400313693,1404.81,400,Checking,Medium,3,11969.04,30963.18,0.9929292202054687,0.132,0.216,0.09,30.46
553,17182.95,44459.32011025421,2907.56,600,Savings,Low,8,5487.73,66373.44,0.6543163242619754,0.065,1.008,2.25,75.33
554,4366.13,32644.729820105094,1921.18,850,Credit,Low,11,9680.46,66578.44,0.5651619733511641,0.059,0.573,2.57,42.79
555,4946.34,15009.432672718847,3351.83,850,Checking,Medium,13,11378.84,28622.43,0.5995411564139789,0.223,0.21,8.93,71.98
556,1607.1,40981.400009462246,1353.91,800,Credit,Medium,7,14236.63,46010.26,0.7938516141707382,0.033,0.269,0.68,28.69
557,1434.53,43207.12982180837,1119.65,600,Savings,Low,13,13461.26,19344.72,0.5320217619323943,0.026,0.12,1.22,23.83
558,1558.01,42479.202595823626,4607.55,700,Savings,Low,2,8697.5,21037.21,0.9312170650705784,0.108,0.202,0.74,93.71
559,5386.65,46027.400148338165,688.66,700,Checking,Low,6,12070.48,2304.71,0.9807498396185736,0.015,0.016,0.03,19.16
560,1585.29,13359.809988494717,2628.6,850,Checking,High,9,9307.88,89674.65,0.6233737103336905,0.197,0.803,7.42,54.16
561,4603.91,37997.054508567635,1260.09,400,Investment,High,2,9185.15,21070.67,0.7250476342954297,0.033,0.191,0.91,29.81
562,67043.79,23566.43536643286,386.86,400,Credit,Low,18,3491.65,22753.39,0.5110672255147486,0.016,0.543,0.78,74.78
563,11011.41,42257.92909161301,372.89,300,Checking,Medium,16,3639.79,27960.14,0.8203551123636108,0.009,0.64,0.16,18.47
564,1827.98,36696.04318091905,1041.06,600,Investment,Low,12,8883.94,12740.81,0.7069630290262945,0.028,0.12,0.82,22.65
565,18066.61,39045.924878486505,4360.5,600,Credit,High,7,5495.2,63926.29,0.6350292330507779,0.112,0.969,4.09,105.28
566,1616.29,33151.9300463725,1555.9,700,Checking,Medium,7,2273.48,7514.3,0.6034185553083042,0.047,0.275,1.86,32.73
567,140.16,9694.009704015636,4762.2,300,Investment,High,17,11396.91,13420.24,0.8270115388293802,0.491,0.098,8.49,95.38
568,657.12,27706.31902594998,2991.79,800,Investment,Medium,13,2422.33,64475.67,0.7081085155161573,0.108,2.0,3.15,60.49
569,180.15,49248.8172367009,2295.75,600,Credit,High,11,9738.6,33966.06,0.589829644514956,0.047,0.291,1.93,46.1
570,1759.4,46932.01525835883,2984.43,300,Investment,Medium,6,9009.52,70794.78,0.8445545407434121,0.064,0.655,0.99,61.45
571,3064.46,3115.513054053572,2680.15,300,Credit,Medium,14,14594.59,55742.47,0.7825361415183468,0.86,0.318,18.7,56.67
572,36851.66,9075.925970742419,3842.13,850,Credit,Medium,6,8294.77,25602.12,0.9293360274647481,0.423,0.257,2.99,113.69
573,4867.77,7454.709899273534,1555.98,700,Credit,Medium,6,2826.82,65082.8,0.5587379494382465,0.209,1.919,9.22,35.99
574,2145.97,36573.01558927948,1894.64,300,Savings,High,2,9171.94,11627.37,0.892833300972228,0.052,0.106,0.56,40.04
575,10343.45,41071.481162990305,4491.65,400,Investment,High,15,12934.25,53641.04,0.8367583934086296,0.109,0.346,1.78,100.18
576,108.13,11462.056949222924,4742.99,400,Credit,Medium,17,14959.04,43714.81,0.5575054684140489,0.414,0.244,18.32,94.97
577,4244.68,25786.78195463962,4484.28,500,Checking,Medium,8,7594.46,26787.36,0.8474103649358604,0.174,0.294,2.66,93.93
578,9473.92,42194.4483725488,2213.35,700,Savings,High,5,6163.88,60400.5,0.7207736444399152,0.052,0.817,1.45,53.74
579,324.45,36907.27569354628,3945.75,850,Savings,Medium,17,13786.49,87133.36,0.9724923927779215,0.107,0.527,0.29,79.24
580,16574.67,27569.623069100566,2486.41,800,Investment,Medium,1,4486.15,99890.47,0.5708056753089497,0.09,1.856,3.86,66.3
581,4952.98,29927.036832479873,2588.19,500,Credit,Medium,18,10000.58,60776.28,0.821416695407869,0.086,0.506,1.54,56.72
582,1598.9,25909.666798897717,1182.46,400,Investment,Low,15,7274.29,40470.59,0.6909900227314729,0.046,0.464,1.42,25.25
583,7701.52,15579.874114622207,3037.43,850,Savings,Medium,5,2534.07,22520.71,0.9784073352954389,0.195,0.741,0.42,68.45
584,89862.8,28686.07765009179,1093.45,500,Credit,Low,7,6514.75,25709.61,0.6649874476451383,0.038,0.329,1.27,111.73
585,3915.9,34755.379800454444,1791.51,700,Checking,Medium,18,5447.97,47945.5,0.9810929547459001,0.052,0.733,0.1,39.75
586,4325.71,43792.82287717958,4304.14,850,Credit,High,6,10919.19,36727.77,0.9507429255503745,0.098,0.28,0.48,90.41
587,1496.61,32178.276344983155,1193.96,700,Savings,Low,5,14334.28,91381.45,0.6351916176553282,0.037,0.531,1.35,25.38
588,833.17,38294.95531511474,541.56,300,Checking,Low,19,5484.61,36829.55,0.9017708884132138,0.014,0.56,0.14,11.66
589,10357.89,8843.510112774076,531.24,600,Credit,Medium,10,12549.06,37344.46,0.997802100901753,0.06,0.248,0.01,20.98
590,825.41,23616.316246569706,4715.77,300,Checking,Medium,15,2719.68,38353.45,0.6263315010856412,0.2,1.175,7.47,95.14
591,3318.77,1457.2493715275716,2633.22,700,Checking,Low,10,8995.57,83662.02,0.7183885846616598,1.0,0.775,28.16,55.98
592,1456.1,13087.264361559528,2165.18,850,Savings,High,16,2917.15,65078.83,0.7600903682833798,0.165,1.859,3.96,44.76
593,6114.81,36596.62404053724,4092.22,400,Checking,High,12,14142.43,61416.89,0.6474655679019321,0.112,0.362,3.95,87.96
594,4917.19,49598.68761611881,4211.96,800,Investment,Medium,18,11962.57,33414.3,0.5076324198230149,0.085,0.233,4.19,89.16
595,14133.6,5859.72687977358,1794.52,400,Savings,High,1,10553.35,81790.42,0.6100646220987633,0.306,0.646,11.93,50.02
596,1387.11,20673.221477203126,3529.37,850,Investment,High,16,12710.65,3836.39,0.6409684421708792,0.171,0.025,6.14,71.97
597,1988.6,40203.47746625882,3901.39,300,Checking,Medium,6,10417.76,87079.72,0.7217998506590936,0.097,0.697,2.7,80.02
598,686.67,10997.746096816043,3342.32,800,Investment,High,3,14596.28,51274.99,0.5855512392067009,0.304,0.293,12.6,67.53
599,1530.82,28199.162515812026,927.66,850,Credit,Medium,2,11281.45,39825.02,0.9366271783458363,0.033,0.294,0.21,20.08
600,5249.83,36920.49350545406,4404.24,700,Checking,Low,2,14020.56,49716.73,0.8524555663656681,0.119,0.295,1.76,93.33
601,9278.76,31183.287062748772,2787.65,400,Credit,Medium,13,8722.71,66741.55,0.542600238779831,0.089,0.638,4.07,65.03
602,747.51,10213.21199615539,1555.87,700,Investment,Low,9,3521.84,1276.54,0.8250462255699658,0.152,0.03,2.66,31.86
603,10986.35,18413.843865601233,2241.1,800,Credit,Low,16,8866.31,87155.19,0.8268282382028103,0.122,0.819,2.11,55.81
604,22775.87,39405.79743978447,380.34,800,Checking,High,5,3649.35,44673.95,0.9781105868218138,0.01,1.02,0.02,30.38
605,5542.23,28157.099192468813,813.76,400,Credit,High,7,9702.42,34296.65,0.5015104356780806,0.029,0.295,1.45,21.82
606,49771.3,1256.2510636027241,3874.62,700,Investment,High,13,8272.41,13824.56,0.6239662249029037,1.0,0.139,37.6,127.26
607,933.85,38288.5472413766,200.06,500,Investment,Medium,13,10093.48,43946.54,0.9638957396876577,0.005,0.363,0.02,4.94
608,460.82,2730.2563920717143,2199.52,700,Investment,High,7,2130.61,49632.28,0.9660669576991415,0.806,1.941,2.74,44.45
609,206.83,37540.95535383037,2708.05,800,Checking,Low,10,4532.93,40364.67,0.8602932096853186,0.072,0.742,1.01,54.37
610,28115.22,10921.547448096633,462.25,700,Investment,High,15,8387.3,67866.01,0.8828816605237699,0.042,0.674,0.49,37.36
611,7954.94,47945.60052584963,4870.78,850,Checking,High,6,14356.55,42089.65,0.5457414789648236,0.102,0.244,4.63,105.37
612,2742.49,19029.096813802138,1285.4,300,Credit,Medium,5,6986.92,96141.76,0.7569379173891169,0.068,1.147,1.65,28.45
613,4536.69,17019.649200565877,1660.15,500,Investment,Medium,2,7516.84,59927.75,0.6157914956444996,0.098,0.664,3.77,37.74
614,551.02,8295.51446628979,1658.92,600,Credit,Low,15,11291.05,80747.79,0.5906090218068086,0.2,0.596,8.19,33.73
615,116847.85,15974.606559020529,1306.0,850,Savings,Medium,16,9849.31,10935.59,0.9051516495616663,0.082,0.093,0.78,142.97
616,3618.56,43955.88732958183,207.07,300,Credit,High,19,5886.04,39729.13,0.5675190683402738,0.005,0.562,0.22,7.76
617,3512.53,49820.38254373512,3700.86,600,Savings,Medium,9,7340.61,33684.77,0.7343258184981927,0.074,0.382,1.97,77.53
618,8854.22,19047.16699483557,4840.86,400,Credit,Low,19,4830.1,56948.24,0.9692891197930165,0.254,0.983,0.78,105.67
619,6133.46,22981.920916772586,1276.61,600,Checking,High,7,14558.28,86111.35,0.5929160277826713,0.056,0.493,2.28,31.67
620,4170.65,36381.47597193412,3382.63,850,Credit,Low,4,3698.25,7833.82,0.9889967118691173,0.093,0.177,0.1,71.82
621,910.77,44423.59324278865,3761.1,700,Checking,Medium,3,6833.88,7257.48,0.9971439928805295,0.085,0.088,0.02,76.13
622,6046.3,30059.172375152422,4272.44,850,Checking,Medium,11,2335.91,85031.77,0.7778085773412015,0.142,2.0,3.16,91.5
623,50163.19,20184.759210713637,2228.62,600,Investment,Low,1,4883.13,21285.01,0.585071370088579,0.11,0.363,4.56,94.74
624,22429.45,21218.470201582564,1654.07,800,Checking,High,6,12146.12,66875.33,0.6580524439704478,0.078,0.459,2.67,55.51
625,32525.51,35085.28917834353,1761.42,300,Savings,Medium,11,4615.28,54287.81,0.7122464163382676,0.05,0.98,1.44,67.75
626,1384.61,1157.6949166096554,3620.58,300,Investment,Medium,1,3040.82,83289.36,0.6546621121791114,1.0,2.0,34.53,73.8
627,675.59,31359.877535532192,4120.54,600,Investment,High,7,8167.89,12508.89,0.6403177899382579,0.131,0.128,4.71,83.09
628,2468.39,18419.157511626512,1071.75,300,Credit,Medium,6,2129.6,12978.3,0.9861148546081788,0.058,0.508,0.08,23.9
629,3240.84,39915.66923257713,1980.52,800,Checking,Low,14,3101.96,55681.84,0.5766824137078728,0.05,1.496,2.12,42.85
630,15387.14,5556.541351333476,4529.31,850,Checking,Medium,2,12499.14,94637.87,0.8666639543584311,0.815,0.631,10.87,105.97
631,235.4,29821.911080471134,4072.13,300,Savings,Medium,4,12029.15,41499.78,0.5002051447195874,0.137,0.287,6.85,81.68
632,29564.38,24567.671604420062,4927.32,600,Credit,High,11,13896.8,32694.21,0.7980913347011884,0.201,0.196,4.06,128.11
633,2351.92,32473.950769356143,3820.39,500,Credit,Low,15,13108.7,60668.93,0.9579715019770262,0.118,0.386,0.5,78.76
634,1571.33,4177.826129665449,2087.34,500,Investment,High,18,10881.28,93044.86,0.6439670470466095,0.5,0.713,17.8,43.32
635,653.17,29419.205583978433,3035.06,400,Investment,Medium,1,2680.33,83692.78,0.5927629876288596,0.103,2.0,4.19,61.35
